dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold
ATAC_JV_adipose,linear,median,100,1,1,8,2
ATAC_JV_adipose,linear,median,100,1,1,16,1
ATAC_JV_adipose,linear,median,100,1,1,16,2
ATAC_JV_adipose,linear,median,100,1,2,2,1
ATAC_JV_adipose,linear,median,100,1,2,2,2
ATAC_JV_adipose,linear,median,100,1,2,4,1
ATAC_JV_adipose,linear,median,100,1,2,4,2
ATAC_JV_adipose,linear,median,100,1,2,8,1
ATAC_JV_adipose,linear,median,100,1,2,8,2
ATAC_JV_adipose,linear,median,100,1,2,16,1
ATAC_JV_adipose,linear,median,100,1,2,16,2
ATAC_JV_adipose,linear,median,1000,1,1,2,1
ATAC_JV_adipose,linear,median,1000,1,1,2,2
ATAC_JV_adipose,linear,median,1000,1,1,4,1
ATAC_JV_adipose,linear,median,1000,1,1,4,2
ATAC_JV_adipose,linear,median,1000,1,1,8,1
ATAC_JV_adipose,linear,median,1000,1,1,8,2
ATAC_JV_adipose,linear,median,1000,1,1,16,1
ATAC_JV_adipose,linear,median,1000,1,1,16,2
ATAC_JV_adipose,linear,median,1000,1,2,2,1
ATAC_JV_adipose,linear,median,1000,1,2,2,2
ATAC_JV_adipose,linear,median,1000,1,2,4,1
ATAC_JV_adipose,linear,median,1000,1,2,4,2
ATAC_JV_adipose,linear,median,1000,1,2,8,1
ATAC_JV_adipose,linear,median,1000,1,2,8,2
ATAC_JV_adipose,linear,median,1000,1,2,16,1
ATAC_JV_adipose,linear,median,1000,1,2,16,2
ATAC_JV_adipose,linear,median,2000,1,1,2,1
ATAC_JV_adipose,linear,median,2000,1,1,2,2
ATAC_JV_adipose,linear,median,2000,1,1,4,1
ATAC_JV_adipose,linear,median,2000,1,1,4,2
ATAC_JV_adipose,linear,median,2000,1,1,8,1
ATAC_JV_adipose,linear,median,2000,1,1,8,2
ATAC_JV_adipose,linear,median,2000,1,1,16,1
ATAC_JV_adipose,linear,median,2000,1,1,16,2
ATAC_JV_adipose,linear,median,2000,1,2,2,1
ATAC_JV_adipose,linear,median,2000,1,2,2,2
ATAC_JV_adipose,linear,median,2000,1,2,4,1
ATAC_JV_adipose,linear,median,2000,1,2,4,2
ATAC_JV_adipose,linear,median,2000,1,2,8,1
ATAC_JV_adipose,linear,median,2000,1,2,8,2
ATAC_JV_adipose,linear,median,2000,1,2,16,1
ATAC_JV_adipose,linear,median,2000,1,2,16,2
H3K4me3_TDH_immune,square,mean,100,1,1,2,1
H3K4me3_TDH_immune,square,mean,100,1,1,2,2
H3K4me3_TDH_immune,square,mean,100,1,1,4,1
H3K4me3_TDH_immune,square,mean,100,1,1,4,2
H3K4me3_TDH_immune,square,mean,100,1,1,8,1
H3K4me3_TDH_immune,square,mean,100,1,1,8,2
H3K4me3_TDH_immune,square,mean,100,1,1,16,1
H3K4me3_TDH_immune,square,mean,100,1,1,16,2
H3K4me3_TDH_immune,square,mean,100,1,2,2,1
H3K4me3_TDH_immune,square,mean,100,1,2,2,2
H3K4me3_TDH_immune,square,mean,100,1,2,4,1
H3K4me3_TDH_immune,square,mean,100,1,2,4,2
H3K4me3_TDH_immune,square,mean,100,1,2,8,1
H3K4me3_TDH_immune,square,mean,100,1,2,8,2
H3K4me3_TDH_immune,square,mean,100,1,2,16,1
H3K4me3_TDH_immune,square,mean,100,1,2,16,2
H3K4me3_TDH_immune,square,mean,1000,1,1,2,1
H3K4me3_TDH_immune,square,mean,1000,1,1,2,2
H3K4me3_TDH_immune,square,mean,1000,1,1,4,1
H3K4me3_TDH_immune,square,mean,1000,1,1,4,2
H3K4me3_TDH_immune,square,mean,1000,1,1,8,1
H3K4me3_TDH_immune,square,mean,1000,1,1,8,2
H3K4me3_TDH_immune,square,mean,1000,1,1,16,1
H3K4me3_TDH_immune,square,mean,1000,1,1,16,2
H3K4me3_TDH_immune,square,mean,1000,1,2,2,1
H3K4me3_TDH_immune,square,mean,1000,1,2,2,2
H3K4me3_TDH_immune,square,mean,1000,1,2,4,1
H3K4me3_TDH_immune,square,mean,1000,1,2,4,2
H3K4me3_TDH_immune,square,mean,1000,1,2,8,1
H3K4me3_TDH_immune,square,mean,1000,1,2,8,2
H3K4me3_TDH_immune,square,mean,1000,1,2,16,1
H3K4me3_TDH_immune,square,mean,1000,1,2,16,2
H3K4me3_TDH_immune,square,mean,2000,1,1,2,1
H3K4me3_TDH_immune,square,mean,2000,1,1,2,2
H3K4me3_TDH_immune,square,mean,2000,1,1,4,1
H3K4me3_TDH_immune,square,mean,2000,1,1,4,2
H3K4me3_TDH_immune,square,mean,2000,1,1,8,1
H3K4me3_TDH_immune,square,mean,2000,1,1,8,2
H3K4me3_TDH_immune,square,mean,2000,1,1,16,1
H3K4me3_TDH_immune,square,mean,2000,1,1,16,2
H3K4me3_TDH_immune,square,mean,2000,1,2,2,1
H3K4me3_TDH_immune,square,mean,2000,1,2,2,2
H3K4me3_TDH_immune,square,mean,2000,1,2,4,1
H3K4me3_TDH_immune,square,mean,2000,1,2,4,2
H3K4me3_TDH_immune,square,mean,2000,1,2,8,1
H3K4me3_TDH_immune,square,mean,2000,1,2,8,2
H3K4me3_TDH_immune,square,mean,2000,1,2,16,1
H3K4me3_TDH_immune,square,mean,2000,1,2,16,2
H3K4me3_TDH_immune,square,median,100,1,1,2,1
H3K4me3_TDH_immune,square,median,100,1,1,2,2
H3K4me3_TDH_immune,square,median,100,1,1,4,1
H3K4me3_TDH_immune,square,median,100,1,1,4,2
H3K4me3_TDH_immune,square,median,100,1,1,8,1
H3K4me3_TDH_immune,square,median,100,1,1,8,2
H3K4me3_TDH_immune,square,median,100,1,1,16,1
H3K4me3_TDH_immune,square,median,100,1,1,16,2
H3K4me3_TDH_immune,square,median,100,1,2,2,1
H3K4me3_TDH_immune,square,median,100,1,2,2,2
H3K4me3_TDH_immune,square,median,100,1,2,4,1
H3K4me3_TDH_immune,square,median,100,1,2,4,2
H3K4me3_TDH_immune,square,median,100,1,2,8,1
H3K4me3_TDH_immune,square,median,100,1,2,8,2
H3K4me3_TDH_immune,square,median,100,1,2,16,1
H3K4me3_TDH_immune,square,median,100,1,2,16,2
H3K4me3_TDH_immune,square,median,1000,1,1,2,1
H3K4me3_TDH_immune,square,median,1000,1,1,2,2
H3K4me3_TDH_immune,square,median,1000,1,1,4,1
H3K4me3_TDH_immune,square,median,1000,1,1,4,2
H3K4me3_TDH_immune,square,median,1000,1,1,8,1
H3K4me3_TDH_immune,square,median,1000,1,1,8,2
H3K4me3_TDH_immune,square,median,1000,1,1,16,1
H3K4me3_TDH_immune,square,median,1000,1,1,16,2
H3K4me3_TDH_immune,square,median,1000,1,2,2,1
H3K4me3_TDH_immune,square,median,1000,1,2,2,2
H3K4me3_TDH_immune,square,median,1000,1,2,4,1
H3K4me3_TDH_immune,square,median,1000,1,2,4,2
H3K4me3_TDH_immune,square,median,1000,1,2,8,1
H3K4me3_TDH_immune,square,median,1000,1,2,8,2
H3K4me3_TDH_immune,square,median,1000,1,2,16,1
H3K4me3_TDH_immune,square,median,1000,1,2,16,2
H3K4me3_TDH_immune,square,median,2000,1,1,2,1
H3K4me3_TDH_immune,square,median,2000,1,1,2,2
H3K4me3_TDH_immune,square,median,2000,1,1,4,1
H3K4me3_TDH_immune,square,median,2000,1,1,4,2
H3K4me3_TDH_immune,square,median,2000,1,1,8,1
H3K4me3_TDH_immune,square,median,2000,1,1,8,2
H3K4me3_TDH_immune,square,median,2000,1,1,16,1
H3K4me3_TDH_immune,square,median,2000,1,1,16,2
H3K4me3_TDH_immune,square,median,2000,1,2,2,1
H3K4me3_TDH_immune,square,median,2000,1,2,2,2
H3K4me3_TDH_immune,square,median,2000,1,2,4,1
H3K4me3_TDH_immune,square,median,2000,1,2,4,2
H3K4me3_TDH_immune,square,median,2000,1,2,8,1
H3K4me3_TDH_immune,square,median,2000,1,2,8,2
H3K4me3_TDH_immune,square,median,2000,1,2,16,1
H3K4me3_TDH_immune,square,median,2000,1,2,16,2
H3K4me3_TDH_immune,linear,mean,100,1,1,2,1
H3K4me3_TDH_immune,linear,mean,100,1,1,2,2
H3K4me3_TDH_immune,linear,mean,100,1,1,4,1
H3K4me3_TDH_immune,linear,mean,100,1,1,4,2
H3K4me3_TDH_immune,linear,mean,100,1,1,8,1
H3K4me3_TDH_immune,linear,mean,100,1,1,8,2
H3K4me3_TDH_immune,linear,mean,100,1,1,16,1
H3K4me3_TDH_immune,linear,mean,100,1,1,16,2
H3K4me3_TDH_immune,linear,mean,100,1,2,2,1
H3K4me3_TDH_immune,linear,mean,100,1,2,2,2
H3K4me3_TDH_immune,linear,mean,100,1,2,4,1
H3K4me3_TDH_immune,linear,mean,100,1,2,4,2
H3K4me3_TDH_immune,linear,mean,100,1,2,8,1
H3K4me3_TDH_immune,linear,mean,100,1,2,8,2
H3K4me3_TDH_immune,linear,mean,100,1,2,16,1
H3K4me3_TDH_immune,linear,mean,100,1,2,16,2
H3K4me3_TDH_immune,linear,mean,1000,1,1,2,1
H3K4me3_TDH_immune,linear,mean,1000,1,1,2,2
H3K4me3_TDH_immune,linear,mean,1000,1,1,4,1
H3K4me3_TDH_immune,linear,mean,1000,1,1,4,2
H3K4me3_TDH_immune,linear,mean,1000,1,1,8,1
H3K4me3_TDH_immune,linear,mean,1000,1,1,8,2
H3K4me3_TDH_immune,linear,mean,1000,1,1,16,1
H3K4me3_TDH_immune,linear,mean,1000,1,1,16,2
H3K4me3_TDH_immune,linear,mean,1000,1,2,2,1
H3K4me3_TDH_immune,linear,mean,1000,1,2,2,2
H3K4me3_TDH_immune,linear,mean,1000,1,2,4,1
H3K4me3_TDH_immune,linear,mean,1000,1,2,4,2
H3K4me3_TDH_immune,linear,mean,1000,1,2,8,1
H3K4me3_TDH_immune,linear,mean,1000,1,2,8,2
H3K4me3_TDH_immune,linear,mean,1000,1,2,16,1
H3K4me3_TDH_immune,linear,mean,1000,1,2,16,2
H3K4me3_TDH_immune,linear,mean,2000,1,1,2,1
H3K4me3_TDH_immune,linear,mean,2000,1,1,2,2
H3K4me3_TDH_immune,linear,mean,2000,1,1,4,1
H3K4me3_TDH_immune,linear,mean,2000,1,1,4,2
H3K4me3_TDH_immune,linear,mean,2000,1,1,8,1
H3K4me3_TDH_immune,linear,mean,2000,1,1,8,2
H3K4me3_TDH_immune,linear,mean,2000,1,1,16,1
H3K4me3_TDH_immune,linear,mean,2000,1,1,16,2
H3K4me3_TDH_immune,linear,mean,2000,1,2,2,1
H3K4me3_TDH_immune,linear,mean,2000,1,2,2,2
H3K4me3_TDH_immune,linear,mean,2000,1,2,4,1
H3K4me3_TDH_immune,linear,mean,2000,1,2,4,2
H3K4me3_TDH_immune,linear,mean,2000,1,2,8,1
H3K4me3_TDH_immune,linear,mean,2000,1,2,8,2
H3K4me3_TDH_immune,linear,mean,2000,1,2,16,1
H3K4me3_TDH_immune,linear,mean,2000,1,2,16,2
H3K4me3_TDH_immune,linear,median,100,1,1,2,1
H3K4me3_TDH_immune,linear,median,100,1,1,2,2
H3K4me3_TDH_immune,linear,median,100,1,1,4,1
H3K4me3_TDH_immune,linear,median,100,1,1,4,2
H3K4me3_TDH_immune,linear,median,100,1,1,8,1
H3K4me3_TDH_immune,linear,median,100,1,1,8,2
H3K4me3_TDH_immune,linear,median,100,1,1,16,1
H3K4me3_TDH_immune,linear,median,100,1,1,16,2
H3K4me3_TDH_immune,linear,median,100,1,2,2,1
H3K4me3_TDH_immune,linear,median,100,1,2,2,2
H3K4me3_TDH_immune,linear,median,100,1,2,4,1
H3K4me3_TDH_immune,linear,median,100,1,2,4,2
H3K4me3_TDH_immune,linear,median,100,1,2,8,1
H3K4me3_TDH_immune,linear,median,100,1,2,8,2
H3K4me3_TDH_immune,linear,median,100,1,2,16,1
H3K4me3_TDH_immune,linear,median,100,1,2,16,2
H3K4me3_TDH_immune,linear,median,1000,1,1,2,1
H3K4me3_TDH_immune,linear,median,1000,1,1,2,2
H3K4me3_TDH_immune,linear,median,1000,1,1,4,1
H3K4me3_TDH_immune,linear,median,1000,1,1,4,2
H3K4me3_TDH_immune,linear,median,1000,1,1,8,1
H3K4me3_TDH_immune,linear,median,1000,1,1,8,2
H3K4me3_TDH_immune,linear,median,1000,1,1,16,1
H3K4me3_TDH_immune,linear,median,1000,1,1,16,2
H3K4me3_TDH_immune,linear,median,1000,1,2,2,1
H3K4me3_TDH_immune,linear,median,1000,1,2,2,2
H3K4me3_TDH_immune,linear,median,1000,1,2,4,1
H3K4me3_TDH_immune,linear,median,1000,1,2,4,2
H3K4me3_TDH_immune,linear,median,1000,1,2,8,1
H3K4me3_TDH_immune,linear,median,1000,1,2,8,2
H3K4me3_TDH_immune,linear,median,1000,1,2,16,1
H3K4me3_TDH_immune,linear,median,1000,1,2,16,2
H3K4me3_TDH_immune,linear,median,2000,1,1,2,1
H3K4me3_TDH_immune,linear,median,2000,1,1,2,2
H3K4me3_TDH_immune,linear,median,2000,1,1,4,1
H3K4me3_TDH_immune,linear,median,2000,1,1,4,2
H3K4me3_TDH_immune,linear,median,2000,1,1,8,1
H3K4me3_TDH_immune,linear,median,2000,1,1,8,2
H3K4me3_TDH_immune,linear,median,2000,1,1,16,1
H3K4me3_TDH_immune,linear,median,2000,1,1,16,2
H3K4me3_TDH_immune,linear,median,2000,1,2,2,1
H3K4me3_TDH_immune,linear,median,2000,1,2,2,2
H3K4me3_TDH_immune,linear,median,2000,1,2,4,1
H3K4me3_TDH_immune,linear,median,2000,1,2,4,2
H3K4me3_TDH_immune,linear,median,2000,1,2,8,1
H3K4me3_TDH_immune,linear,median,2000,1,2,8,2
H3K4me3_TDH_immune,linear,median,2000,1,2,16,1
H3K4me3_TDH_immune,linear,median,2000,1,2,16,2
H3K36me3_AM_immune,square,mean,100,1,1,2,1
H3K36me3_AM_immune,square,mean,100,1,1,2,2
H3K36me3_AM_immune,square,mean,100,1,1,4,1
H3K36me3_AM_immune,square,mean,100,1,1,4,2
H3K36me3_AM_immune,square,mean,100,1,1,8,1
H3K36me3_AM_immune,square,mean,100,1,1,8,2
H3K36me3_AM_immune,square,mean,100,1,1,16,1
H3K36me3_AM_immune,square,mean,100,1,1,16,2
H3K36me3_AM_immune,square,mean,100,1,2,2,1
H3K36me3_AM_immune,square,mean,100,1,2,2,2
H3K36me3_AM_immune,square,mean,100,1,2,4,1
H3K36me3_AM_immune,square,mean,100,1,2,4,2
H3K36me3_AM_immune,square,mean,100,1,2,8,1
H3K36me3_AM_immune,square,mean,100,1,2,8,2
H3K36me3_AM_immune,square,mean,100,1,2,16,1
H3K36me3_AM_immune,square,mean,100,1,2,16,2
H3K36me3_AM_immune,square,mean,1000,1,1,2,1
H3K36me3_AM_immune,square,mean,1000,1,1,2,2
H3K36me3_AM_immune,square,mean,1000,1,1,4,1
H3K36me3_AM_immune,square,mean,1000,1,1,4,2
H3K36me3_AM_immune,square,mean,1000,1,1,8,1
H3K36me3_AM_immune,square,mean,1000,1,1,8,2
H3K36me3_AM_immune,square,mean,1000,1,1,16,1
H3K36me3_AM_immune,square,mean,1000,1,1,16,2
H3K36me3_AM_immune,square,mean,1000,1,2,2,1
H3K36me3_AM_immune,square,mean,1000,1,2,2,2
H3K36me3_AM_immune,square,mean,1000,1,2,4,1
H3K36me3_AM_immune,square,mean,1000,1,2,4,2
H3K36me3_AM_immune,square,mean,1000,1,2,8,1
H3K36me3_AM_immune,square,mean,1000,1,2,8,2
H3K36me3_AM_immune,square,mean,1000,1,2,16,1
H3K36me3_AM_immune,square,mean,1000,1,2,16,2
H3K36me3_AM_immune,square,mean,2000,1,1,2,1
H3K36me3_AM_immune,square,mean,2000,1,1,2,2
H3K36me3_AM_immune,square,mean,2000,1,1,4,1
H3K36me3_AM_immune,square,mean,2000,1,1,4,2
H3K36me3_AM_immune,square,mean,2000,1,1,8,1
H3K36me3_AM_immune,square,mean,2000,1,1,8,2
H3K36me3_AM_immune,square,mean,2000,1,1,16,1
H3K36me3_AM_immune,square,mean,2000,1,1,16,2
H3K36me3_AM_immune,square,mean,2000,1,2,2,1
H3K36me3_AM_immune,square,mean,2000,1,2,2,2
H3K36me3_AM_immune,square,mean,2000,1,2,4,1
H3K36me3_AM_immune,square,mean,2000,1,2,4,2
H3K36me3_AM_immune,square,mean,2000,1,2,8,1
H3K36me3_AM_immune,square,mean,2000,1,2,8,2
H3K36me3_AM_immune,square,mean,2000,1,2,16,1
H3K36me3_AM_immune,square,mean,2000,1,2,16,2
H3K36me3_AM_immune,square,median,100,1,1,2,1
H3K36me3_AM_immune,square,median,100,1,1,2,2
H3K36me3_AM_immune,square,median,100,1,1,4,1
H3K36me3_AM_immune,square,median,100,1,1,4,2
H3K36me3_AM_immune,square,median,100,1,1,8,1
H3K36me3_AM_immune,square,median,100,1,1,8,2
H3K36me3_AM_immune,square,median,100,1,1,16,1
H3K36me3_AM_immune,square,median,100,1,1,16,2
H3K36me3_AM_immune,square,median,100,1,2,2,1
H3K36me3_AM_immune,square,median,100,1,2,2,2
H3K36me3_AM_immune,square,median,100,1,2,4,1
H3K36me3_AM_immune,square,median,100,1,2,4,2
H3K36me3_AM_immune,square,median,100,1,2,8,1
H3K36me3_AM_immune,square,median,100,1,2,8,2
H3K36me3_AM_immune,square,median,100,1,2,16,1
H3K36me3_AM_immune,square,median,100,1,2,16,2
H3K36me3_AM_immune,square,median,1000,1,1,2,1
H3K36me3_AM_immune,square,median,1000,1,1,2,2
H3K36me3_AM_immune,square,median,1000,1,1,4,1
H3K36me3_AM_immune,square,median,1000,1,1,4,2
H3K36me3_AM_immune,square,median,1000,1,1,8,1
H3K36me3_AM_immune,square,median,1000,1,1,8,2
H3K36me3_AM_immune,square,median,1000,1,1,16,1
H3K36me3_AM_immune,square,median,1000,1,1,16,2
H3K36me3_AM_immune,square,median,1000,1,2,2,1
H3K36me3_AM_immune,square,median,1000,1,2,2,2
H3K36me3_AM_immune,square,median,1000,1,2,4,1
H3K36me3_AM_immune,square,median,1000,1,2,4,2
H3K36me3_AM_immune,square,median,1000,1,2,8,1
H3K36me3_AM_immune,square,median,1000,1,2,8,2
H3K36me3_AM_immune,square,median,1000,1,2,16,1
H3K36me3_AM_immune,square,median,1000,1,2,16,2
H3K36me3_AM_immune,square,median,2000,1,1,2,1
H3K36me3_AM_immune,square,median,2000,1,1,2,2
H3K36me3_AM_immune,square,median,2000,1,1,4,1
H3K36me3_AM_immune,square,median,2000,1,1,4,2
H3K36me3_AM_immune,square,median,2000,1,1,8,1
H3K36me3_AM_immune,square,median,2000,1,1,8,2
H3K36me3_AM_immune,square,median,2000,1,1,16,1
H3K36me3_AM_immune,square,median,2000,1,1,16,2
H3K36me3_AM_immune,square,median,2000,1,2,2,1
H3K36me3_AM_immune,square,median,2000,1,2,2,2
H3K36me3_AM_immune,square,median,2000,1,2,4,1
H3K36me3_AM_immune,square,median,2000,1,2,4,2
H3K36me3_AM_immune,square,median,2000,1,2,8,1
H3K36me3_AM_immune,square,median,2000,1,2,8,2
H3K36me3_AM_immune,square,median,2000,1,2,16,1
H3K36me3_AM_immune,square,median,2000,1,2,16,2
H3K36me3_AM_immune,linear,mean,100,1,1,2,1
H3K36me3_AM_immune,linear,mean,100,1,1,2,2
H3K36me3_AM_immune,linear,mean,100,1,1,4,1
H3K36me3_AM_immune,linear,mean,100,1,1,4,2
H3K36me3_AM_immune,linear,mean,100,1,1,8,1
H3K36me3_AM_immune,linear,mean,100,1,1,8,2
H3K36me3_AM_immune,linear,mean,100,1,1,16,1
H3K36me3_AM_immune,linear,mean,100,1,1,16,2
H3K36me3_AM_immune,linear,mean,100,1,2,2,1
H3K36me3_AM_immune,linear,mean,100,1,2,2,2
H3K36me3_AM_immune,linear,mean,100,1,2,4,1
H3K36me3_AM_immune,linear,mean,100,1,2,4,2
H3K36me3_AM_immune,linear,mean,100,1,2,8,1
H3K36me3_AM_immune,linear,mean,100,1,2,8,2
H3K36me3_AM_immune,linear,mean,100,1,2,16,1
H3K36me3_AM_immune,linear,mean,100,1,2,16,2
H3K36me3_AM_immune,linear,mean,1000,1,1,2,1
H3K36me3_AM_immune,linear,mean,1000,1,1,2,2
H3K36me3_AM_immune,linear,mean,1000,1,1,4,1
H3K36me3_AM_immune,linear,mean,1000,1,1,4,2
H3K36me3_AM_immune,linear,mean,1000,1,1,8,1
H3K36me3_AM_immune,linear,mean,1000,1,1,8,2
H3K36me3_AM_immune,linear,mean,1000,1,1,16,1
H3K36me3_AM_immune,linear,mean,1000,1,1,16,2
H3K36me3_AM_immune,linear,mean,1000,1,2,2,1
H3K36me3_AM_immune,linear,mean,1000,1,2,2,2
H3K36me3_AM_immune,linear,mean,1000,1,2,4,1
H3K36me3_AM_immune,linear,mean,1000,1,2,4,2
H3K36me3_AM_immune,linear,mean,1000,1,2,8,1
H3K36me3_AM_immune,linear,mean,1000,1,2,8,2
H3K36me3_AM_immune,linear,mean,1000,1,2,16,1
H3K36me3_AM_immune,linear,mean,1000,1,2,16,2
H3K36me3_AM_immune,linear,mean,2000,1,1,2,1
H3K36me3_AM_immune,linear,mean,2000,1,1,2,2
H3K36me3_AM_immune,linear,mean,2000,1,1,4,1
H3K36me3_AM_immune,linear,mean,2000,1,1,4,2
H3K36me3_AM_immune,linear,mean,2000,1,1,8,1
H3K36me3_AM_immune,linear,mean,2000,1,1,8,2
H3K36me3_AM_immune,linear,mean,2000,1,1,16,1
H3K36me3_AM_immune,linear,mean,2000,1,1,16,2
H3K36me3_AM_immune,linear,mean,2000,1,2,2,1
H3K36me3_AM_immune,linear,mean,2000,1,2,2,2
H3K36me3_AM_immune,linear,mean,2000,1,2,4,1
H3K36me3_AM_immune,linear,mean,2000,1,2,4,2
H3K36me3_AM_immune,linear,mean,2000,1,2,8,1
H3K36me3_AM_immune,linear,mean,2000,1,2,8,2
H3K36me3_AM_immune,linear,mean,2000,1,2,16,1
H3K36me3_AM_immune,linear,mean,2000,1,2,16,2
H3K36me3_AM_immune,linear,median,100,1,1,2,1
H3K36me3_AM_immune,linear,median,100,1,1,2,2
H3K36me3_AM_immune,linear,median,100,1,1,4,1
H3K36me3_AM_immune,linear,median,100,1,1,4,2
H3K36me3_AM_immune,linear,median,100,1,1,8,1
H3K36me3_AM_immune,linear,median,100,1,1,8,2
H3K36me3_AM_immune,linear,median,100,1,1,16,1
H3K36me3_AM_immune,linear,median,100,1,1,16,2
H3K36me3_AM_immune,linear,median,100,1,2,2,1
H3K36me3_AM_immune,linear,median,100,1,2,2,2
H3K36me3_AM_immune,linear,median,100,1,2,4,1
H3K36me3_AM_immune,linear,median,100,1,2,4,2
H3K36me3_AM_immune,linear,median,100,1,2,8,1
H3K36me3_AM_immune,linear,median,100,1,2,8,2
H3K36me3_AM_immune,linear,median,100,1,2,16,1
H3K36me3_AM_immune,linear,median,100,1,2,16,2
H3K36me3_AM_immune,linear,median,1000,1,1,2,1
H3K36me3_AM_immune,linear,median,1000,1,1,2,2
H3K36me3_AM_immune,linear,median,1000,1,1,4,1
H3K36me3_AM_immune,linear,median,1000,1,1,4,2
H3K36me3_AM_immune,linear,median,1000,1,1,8,1
H3K36me3_AM_immune,linear,median,1000,1,1,8,2
H3K36me3_AM_immune,linear,median,1000,1,1,16,1
H3K36me3_AM_immune,linear,median,1000,1,1,16,2
H3K36me3_AM_immune,linear,median,1000,1,2,2,1
H3K36me3_AM_immune,linear,median,1000,1,2,2,2
H3K36me3_AM_immune,linear,median,1000,1,2,4,1
H3K36me3_AM_immune,linear,median,1000,1,2,4,2
H3K36me3_AM_immune,linear,median,1000,1,2,8,1
H3K36me3_AM_immune,linear,median,1000,1,2,8,2
H3K36me3_AM_immune,linear,median,1000,1,2,16,1
H3K36me3_AM_immune,linear,median,1000,1,2,16,2
H3K36me3_AM_immune,linear,median,2000,1,1,2,1
H3K36me3_AM_immune,linear,median,2000,1,1,2,2
H3K36me3_AM_immune,linear,median,2000,1,1,4,1
H3K36me3_AM_immune,linear,median,2000,1,1,4,2
H3K36me3_AM_immune,linear,median,2000,1,1,8,1
H3K36me3_AM_immune,linear,median,2000,1,1,8,2
H3K36me3_AM_immune,linear,median,2000,1,1,16,1
H3K36me3_AM_immune,linear,median,2000,1,1,16,2
H3K36me3_AM_immune,linear,median,2000,1,2,2,1
H3K36me3_AM_immune,linear,median,2000,1,2,2,2
H3K36me3_AM_immune,linear,median,2000,1,2,4,1
H3K36me3_AM_immune,linear,median,2000,1,2,4,2
H3K36me3_AM_immune,linear,median,2000,1,2,8,1
H3K36me3_AM_immune,linear,median,2000,1,2,8,2
H3K36me3_AM_immune,linear,median,2000,1,2,16,1
H3K36me3_AM_immune,linear,median,2000,1,2,16,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,2,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,2,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,2,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,2,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,4,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,4,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,4,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,4,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,8,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,8,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,8,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,8,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,16,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,16,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,16,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,1,16,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,2,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,2,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,2,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,2,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,4,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,4,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,4,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,4,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,8,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,8,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,8,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,8,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,16,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,16,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,16,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,100,1,2,16,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,2,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,2,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,2,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,2,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,4,1
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,4,2
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,4,3
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,4,4
H3K27ac-H3K4me3_TDHAM_BP,square,mean,1000,1,1,8,1
